2019.08.30 15:11:27,24.75
2019.08.30 15:21:28,24.5
2019.08.30 15:31:29,24.437
2019.08.30 15:41:30,24.187
2019.08.30 15:51:31,23.937
2019.08.30 16:01:32,23.937
2019.08.30 16:11:33,24.125
2019.08.30 16:21:34,24.562
2019.08.30 16:31:35,24.0
2019.08.30 16:41:36,24.125
2019.08.30 16:51:37,23.812
2019.08.30 17:01:37,23.625
2019.08.30 17:11:38,23.375
2019.08.30 17:21:39,23.562
2019.08.30 19:40:17,21.0
2019.08.30 19:40:03,20.562
2019.08.30 19:50:04,20.125
2019.08.30 20:00:05,19.812
2019.08.30 20:10:05,19.562
2019.08.30 20:20:06,19.25
2019.08.30 20:30:07,19.062
2019.08.30 20:40:08,18.937
2019.08.30 20:50:09,18.937
2019.08.30 21:00:10,18.937
2019.08.30 21:10:11,18.875
2019.08.30 21:20:12,18.875
2019.08.30 21:30:13,18.687
2019.08.30 21:40:14,18.5
2019.08.30 21:50:15,18.437
2019.08.30 22:00:16,18.312
2019.08.30 22:10:17,18.187
2019.08.30 22:20:18,18.25
2019.08.30 22:30:19,18.187
2019.08.30 22:40:20,18.187
2019.08.30 22:50:21,17.937
2019.08.30 23:00:22,17.687
2019.08.30 23:10:23,17.625
2019.08.30 23:20:24,17.5
2019.08.30 23:30:25,17.5
2019.08.30 23:40:25,17.562
2019.08.30 23:50:26,17.562
2019.08.31 00:00:27,17.562
2019.08.31 00:10:28,17.437
2019.08.31 00:20:29,17.437
2019.08.31 00:30:30,17.312
2019.08.31 00:40:31,17.25
2019.08.31 00:50:32,17.375
2019.08.31 01:00:33,17.437
2019.08.31 01:10:34,17.5
2019.08.31 01:20:35,17.75
2019.08.31 01:30:36,17.875
2019.08.31 01:40:37,17.937
2019.08.31 01:50:38,18.0
2019.08.31 02:00:39,18.187
2019.08.31 02:10:40,18.312
2019.08.31 02:20:41,18.375
2019.08.31 02:30:42,18.437
2019.08.31 02:40:43,18.5
2019.08.31 02:50:44,18.437
2019.08.31 03:00:45,18.5
2019.08.31 03:10:45,18.437
2019.08.31 03:20:46,18.437
2019.08.31 03:30:47,18.375
2019.08.31 03:40:48,18.5
2019.08.31 03:50:49,18.375
2019.08.31 04:00:50,18.375
2019.08.31 04:10:51,18.25
2019.08.31 04:20:52,18.187
2019.08.31 04:30:53,18.0
2019.08.31 04:40:54,17.875
2019.08.31 04:50:55,17.687
2019.08.31 05:00:56,17.5
2019.08.31 05:10:57,17.437
2019.08.31 05:20:58,17.437
2019.08.31 05:30:59,17.375
2019.08.31 05:41:00,17.25
2019.08.31 05:51:01,17.25
2019.08.31 06:01:02,17.125
2019.08.31 06:11:03,17.187
2019.08.31 06:21:04,17.125
2019.08.31 06:31:05,17.062
2019.08.31 06:41:06,17.062
2019.08.31 06:51:07,17.187
2019.08.31 07:01:08,17.312
2019.08.31 07:11:09,17.375
2019.08.31 07:21:09,17.375
2019.08.31 07:31:10,17.5
2019.08.31 07:41:11,17.625
2019.08.31 07:51:12,18.187
2019.08.31 08:01:13,18.687
2019.08.31 08:11:14,18.75
2019.08.31 08:21:15,18.625
2019.08.31 08:31:16,18.437
2019.08.31 08:41:17,18.25
2019.08.31 08:51:18,18.312
2019.08.31 09:01:19,18.25
2019.08.31 09:11:20,18.187
2019.08.31 09:21:21,18.25
2019.08.31 09:31:22,18.25
2019.08.31 09:41:23,18.187
2019.08.31 09:51:24,18.125
2019.08.31 10:01:25,18.562
2019.08.31 10:11:26,18.625
2019.08.31 10:21:27,18.625
2019.08.31 10:31:28,18.687
2019.08.31 10:41:29,18.687
2019.08.31 10:51:29,19.062
2019.08.31 11:01:30,18.812
2019.08.31 11:11:31,18.812
2019.08.31 11:21:32,19.062
2019.08.31 11:31:33,18.75
2019.08.31 11:41:34,18.875
2019.08.31 11:51:35,18.937
2019.08.31 12:01:36,19.312
2019.08.31 12:11:37,28.125
2019.08.31 12:21:38,22.75
2019.08.31 12:31:39,25.062
2019.08.31 12:41:40,24.437
2019.08.31 12:51:41,23.0
2019.08.31 13:01:42,23.937
2019.08.31 13:11:43,22.187
2019.08.31 13:21:44,22.937
2019.08.31 13:31:45,23.562
2019.08.31 13:41:46,22.187
2019.08.31 13:51:47,22.625
2019.08.31 14:01:48,22.875
2019.08.31 14:11:49,22.812
2019.08.31 14:21:50,22.125
2019.08.31 14:31:51,22.875
2019.08.31 14:41:52,22.687
